Date,Close,Log_Returns,VaR_MC
2016-03-31,7738.39990234375,0.0004135698294723,-0.02241997290592633
2016-04-01,7713.0498046875,-0.0032812610960895,-0.022643673075467347
2016-04-04,7758.7998046875,0.0059139837185546,-0.022244118560814045
2016-04-05,7603.2001953125,-0.0202584208946938,-0.022799102181400528
2016-04-06,7614.35009765625,0.0014654006885952,-0.022009955340769955
2016-04-07,7546.4501953125,-0.0089573577941213,-0.022025779185920195
2016-04-08,7555.2001953125,0.0011588138717068,-0.02265555241271343
2016-04-11,7671.39990234375,0.015263021567415,-0.022562252019813708
2016-04-12,7708.9501953125,0.0048829015384887,-0.022960585080429266
2016-04-13,7850.4501953125,0.0181888630048617,-0.023060020230079203
2016-04-18,7914.7001953125,0.0081509347042485,-0.022360641967341877
2016-04-20,7914.75,6.292661701482301e-06,-0.022811420625184767
2016-04-21,7912.0498046875,-0.0003412181075164,-0.022855184775156745
2016-04-22,7899.2998046875,-0.0016127659027939,-0.022426623572005106
2016-04-25,7855.0498046875,-0.0056175110317398,-0.022790118376840002
2016-04-26,7962.64990234375,0.0136052345659834,-0.023036698568374838
2016-04-27,7979.89990234375,0.0021640210559946,-0.022589732779841238
2016-04-28,7847.25,-0.0167627158699707,-0.022708117643064036
2016-04-29,7849.7998046875,0.0003248769344116,-0.022765446611506594
2016-05-02,7805.89990234375,-0.0056081833742117,-0.02246197664118667
2016-05-03,7747.0,-0.0075741738575637,-0.02314223545096163
2016-05-04,7706.5498046875,-0.0052350803802913,-0.02267989176128042
2016-05-05,7735.5,0.0037495319075121,-0.022744661696856655
2016-05-06,7733.4501953125,-0.0002650218241854,-0.022995174733344736
2016-05-09,7866.0498046875,0.0170009042776952,-0.02325905378920214
2016-05-10,7887.7998046875,0.0027612316174809,-0.022402634794060485
2016-05-11,7848.85009765625,-0.0049502005585438,-0.022331746343887484
2016-05-12,7900.39990234375,0.0065463420522076,-0.022581823033853473
2016-05-13,7814.89990234375,-0.0108812233515407,-0.022861891164898448
2016-05-16,7860.75,0.0058498663461592,-0.023188241550305647
2016-05-17,7890.75,0.0038091656381104,-0.022985514140489754
2016-05-18,7870.14990234375,-0.0026140778146703,-0.022277556703053914
2016-05-19,7783.39990234375,-0.0110838613858264,-0.022578955185872322
2016-05-20,7749.7001953125,-0.0043390900326874,-0.023191027253698267
2016-05-23,7731.0498046875,-0.0024094956185153,-0.023248825654818835
2016-05-24,7748.85009765625,0.0022997953380331,-0.022538476198381556
2016-05-25,7934.89990234375,0.0237262813366222,-0.023082408696383314
2016-05-26,8069.64990234375,0.0168393595342784,-0.02175314816574504
2016-05-27,8156.64990234375,0.0107234347618368,-0.02255065195192814
2016-05-30,8178.5,0.0026752262230023,-0.023225754027007935
2016-05-31,8160.10009765625,-0.0022523239460265,-0.022427888230567284
2016-06-01,8179.9501953125,0.0024296262330994,-0.02300222643569526
2016-06-02,8218.9501953125,0.0047564254428807,-0.023179449193050962
2016-06-03,8220.7998046875,0.0002250167286977,-0.022093875320532832
2016-06-06,8201.0498046875,-0.0024053331374929,-0.02246431255296917
2016-06-07,8266.4501953125,0.0079430070714572,-0.022225109168132546
2016-06-08,8273.0498046875,0.0007980422292402,-0.022764601458231868
2016-06-09,8203.599609375,-0.0084301856371499,-0.02203629793276609
2016-06-10,8170.0498046875,-0.0040980298028367,-0.021969899745409152
2016-06-13,8110.60009765625,-0.0073031447296469,-0.022931007342717958
2016-06-14,8108.85009765625,-0.0002157902993896,-0.022983707271859756
2016-06-15,8206.599609375,0.0119825911101933,-0.022022112189695242
2016-06-16,8140.75,-0.0080563476172897,-0.023072686534597906
2016-06-17,8170.2001953125,0.0036110989197415,-0.022957552613021816
2016-06-20,8238.5,0.0083248762334282,-0.022542956285868578
2016-06-21,8219.900390625,-0.0022601974495153,-0.023041504599321836
2016-06-22,8203.7001953125,-0.0019727952444882,-0.022533289967310584
2016-06-23,8270.4501953125,0.0081036488925214,-0.022633783264735457
2016-06-24,8088.60009765625,-0.0222332696976114,-0.02220954012013723
2016-06-27,8094.7001953125,0.0007538756415223,-0.022063449554945068
2016-06-28,8127.85009765625,0.0040868972986644,-0.02267096660524773
2016-06-29,8204.0,0.0093253922536919,-0.02212634205485129
2016-06-30,8287.75,0.0101566807593836,-0.022687018045339614
2016-07-01,8328.349609375,0.0048867894542098,-0.023073116921804332
2016-07-04,8370.7001953125,0.0050722259326849,-0.022751584026991848
2016-07-05,8335.9501953125,-0.0041600260138615,-0.022329298492474618
2016-07-07,8337.900390625,0.0002339226096985,-0.022613750306017977
2016-07-08,8323.2001953125,-0.0017646132140196,-0.02265337805674707
2016-07-11,8467.900390625,0.0172357704308392,-0.022852761697737124
2016-07-12,8521.0498046875,0.0062569595942416,-0.022776551754421486
2016-07-13,8519.5,-0.0001818960901539,-0.022035380872599562
2016-07-14,8565.0,0.0053264781029264,-0.023057454930930057
2016-07-15,8541.400390625,-0.0027591572520208,-0.022618498645978934
2016-07-18,8508.7001953125,-0.0038357821106622,-0.022095437354205338
2016-07-19,8528.5498046875,0.0023301434628515,-0.02235235814742976
2016-07-20,8565.849609375,0.0043639864706521,-0.022975694582149046
2016-07-21,8510.099609375,-0.0065296748506876,-0.02196338080476169
2016-07-22,8541.2001953125,0.0036478885225085,-0.022581710886809322
2016-07-25,8635.650390625,0.0109974930243212,-0.0226041806181288
2016-07-26,8590.650390625,-0.0052245810557146,-0.02228298496567158
2016-07-27,8615.7998046875,0.0029232563005614,-0.02251876413473613
2016-07-28,8666.2998046875,0.0058442139411648,-0.022393373128745588
2016-07-29,8638.5,-0.0032129615963578,-0.0231833486011691
2016-08-01,8636.5498046875,-0.0002257817306269,-0.022461792154909253
2016-08-02,8622.900390625,-0.0015816745902789,-0.022428391117629166
2016-08-03,8544.849609375,-0.0090927837382057,-0.02247325947752919
2016-08-04,8551.099609375,0.0007311673892417,-0.02210380073267798
2016-08-05,8683.150390625,0.0153245270883402,-0.022472003592680565
2016-08-08,8711.349609375,0.0032423172214172,-0.021936655573521882
2016-08-09,8678.25,-0.0038068328301676,-0.022447971794539053
2016-08-10,8575.2998046875,-0.0119339403558223,-0.023342352321063
2016-08-11,8592.150390625,0.0019630860910883,-0.022332231707168325
2016-08-16,8642.5498046875,0.0058486143833095,-0.022445163893622375
2016-08-17,8624.0498046875,-0.0021428662849281,-0.02249975257754066
2016-08-18,8673.25,0.0056887871001746,-0.02249893732011816
2016-08-19,8666.900390625,-0.0007323592374647,-0.022826334485646603
2016-08-22,8629.150390625,-0.0043651652530661,-0.022893284957612958
2016-08-23,8632.599609375,0.0003996372089627,-0.02321408610909803
2016-08-24,8650.2998046875,0.002048290749933,-0.022396177441042598
2016-08-25,8592.2001953125,-0.0067391421502295,-0.022143107530125352
2016-08-26,8572.5498046875,-0.0022896225356679,-0.02252501764808639
2016-08-29,8607.4501953125,0.004062914858462,-0.022139371171517777
2016-08-30,8744.349609375,0.0157796028316789,-0.02202378888510518
2016-08-31,8786.2001953125,0.0047745981624819,-0.022426316514565857
2016-09-01,8774.650390625,-0.0013154039773133,-0.02220116061792803
2016-09-02,8809.650390625,0.0039808288831956,-0.022323906070323786
2016-09-06,8943.0,0.0150233474468299,-0.022004715294194174
2016-09-07,8917.9501953125,-0.0028049819116828,-0.021852087815254738
2016-09-08,8952.5,0.0038667014380895,-0.022265770880146706
2016-09-09,8866.7001953125,-0.0096301143518348,-0.022035760005434703
2016-09-12,8715.599609375,-0.0171882299396912,-0.022357983541532726
2016-09-14,8726.599609375,0.0012613090035687,-0.022827872041063835
2016-09-15,8742.5498046875,0.0018260991839711,-0.022620941100695204
2016-09-16,8779.849609375,0.0042573919410826,-0.022830618318933748
2016-09-19,8808.400390625,0.0032465772692253,-0.022035457883438643
2016-09-20,8775.900390625,-0.0036964832905136,-0.022416940269771354
2016-09-21,8777.150390625,0.0001424253843608,-0.022504855847995952
2016-09-22,8867.4501953125,0.0102354930170989,-0.022046725350923366
2016-09-23,8831.5498046875,-0.0040567760733005,-0.02301220051973814
2016-09-26,8723.0498046875,-0.0123615900172105,-0.022067931506481595
2016-09-27,8706.400390625,-0.0019104927510736,-0.02246685414183436
2016-09-28,8745.150390625,0.0044408733836031,-0.022289816422579482
2016-09-29,8591.25,-0.0177550621960591,-0.022567965731793798
2016-09-30,8611.150390625,0.0023136770509358,-0.022043865248518018
2016-10-03,8738.099609375,0.0146348095219124,-0.022565445825885263
2016-10-04,8769.150390625,0.0035471948830647,-0.022593281045407712
2016-10-05,8743.9501953125,-0.0028778699216004,-0.022385733951971507
2016-10-06,8709.5498046875,-0.0039419526365027,-0.023193165570551073
2016-10-07,8697.599609375,-0.0013730217286708,-0.022566293499464096
2016-10-10,8708.7998046875,0.0012869056479532,-0.023095097826238906
2016-10-13,8573.349609375,-0.0156754771216134,-0.02216410797157611
2016-10-14,8583.400390625,0.001171641761961,-0.022585755388763343
2016-10-17,8520.400390625,-0.0073668169692744,-0.022857420551636337
2016-10-18,8677.900390625,0.0183162749892034,-0.021903716367548166
2016-10-19,8659.099609375,-0.002168862965894,-0.02311498661061837
2016-10-20,8699.400390625,0.0046433567024341,-0.022869139839730244
2016-10-21,8693.0498046875,-0.0007302693005771,-0.022584308641404635
2016-10-24,8708.9501953125,0.0018274215664756,-0.02279164308603732
2016-10-25,8691.2998046875,-0.0020287520787162,-0.022685823064732314
2016-10-26,8615.25,-0.0087886141432832,-0.022330051502805547
2016-10-27,8615.25,0.0,-0.02294020855646563
2016-10-28,8638.0,0.0026371858270232,-0.023388394144269953
2016-11-01,8626.25,-0.0013611945858348,-0.022469271609844035
2016-11-02,8514.0,-0.0130980125467139,-0.022320741172639557
2016-11-03,8484.9501953125,-0.0034178384703509,-0.0227349812311011
2016-11-04,8433.75,-0.0060525159761116,-0.022440950877193833
2016-11-07,8497.0498046875,0.0074775084884729,-0.022105138594912855
2016-11-08,8543.5498046875,0.0054575679826926,-0.022766125396197476
2016-11-09,8432.0,-0.0131425976316571,-0.021792358382939053
2016-11-10,8525.75,0.0110570040404547,-0.02236891925249718
2016-11-11,8296.2998046875,-0.0272813871024,-0.022313300626858334
2016-11-15,8108.4501953125,-0.022902856859881,-0.023011687592535864
2016-11-16,8111.60009765625,0.0003883961302774,-0.022926724759727644
2016-11-17,8079.9501953125,-0.0039094394399234,-0.02312115779738056
2016-11-18,8074.10009765625,-0.0007242886837538,-0.022833858089685768
2016-11-21,7929.10009765625,-0.018121871425978,-0.022607062322140686
2016-11-22,8002.2998046875,0.0091894274947825,-0.023098595493208765
2016-11-23,8033.2998046875,0.0038664021768522,-0.023092135661493297
2016-11-24,7965.5,-0.0084756620986245,-0.022943034601720227
2016-11-25,8114.2998046875,0.0185081971326499,-0.02282717851968892
2016-11-28,8126.89990234375,0.0015516218520139,-0.02322047676106701
2016-11-29,8142.14990234375,0.0018747258935887,-0.02255410353127269
2016-11-30,8224.5,0.0100632436210104,-0.022950545360354582
2016-12-01,8192.900390625,-0.0038495313077255,-0.023897894927995936
2016-12-02,8086.7998046875,-0.0130348946163291,-0.02284396485553869
2016-12-05,8128.75,0.0051740815952034,-0.023256073541318832
2016-12-06,8143.14990234375,0.0017699108511295,-0.022764619420699364
2016-12-07,8102.0498046875,-0.0050599790817267,-0.022570460715625622
2016-12-08,8246.849609375,0.017714169916451,-0.02323511543508243
2016-12-09,8261.75,0.0018051676124941,-0.02381850958649353
2016-12-12,8170.7998046875,-0.0110696301085065,-0.02340446363317275
2016-12-13,8221.7998046875,0.0062223400515642,-0.023099011507132353
2016-12-14,8182.4501953125,-0.0047974988003114,-0.022516646246158147
2016-12-15,8153.60009765625,-0.0035320811496494,-0.02344094913932221
2016-12-16,8139.4501953125,-0.001736925332793,-0.02288924941491958
2016-12-19,8104.35009765625,-0.0043216675473717,-0.02291230854527107
2016-12-20,8082.39990234375,-0.0027121205636996,-0.02282447965007619
2016-12-21,8061.2998046875,-0.0026140364419853,-0.024384144411144386
2016-12-22,7979.10009765625,-0.0102491742213465,-0.023144581518418417
2016-12-23,7985.75,0.0008330679821808,-0.022625776409801745
2016-12-26,7908.25,-0.0097521850030884,-0.02389875852938153
2016-12-27,8032.85009765625,0.0156328778358968,-0.02303772046243561
2016-12-28,8034.85009765625,0.0002489466427699,-0.022625381599635886
2016-12-29,8103.60009765625,0.0085200765943986,-0.022796966305757685
2016-12-30,8185.7998046875,0.0100925025171995,-0.022890908111953608
2017-01-02,8179.5,-0.0007698979027411,-0.023499418807390177
2017-01-03,8192.25,0.0015575613575361,-0.02343224115462499
2017-01-04,8190.5,-0.0002136393470761,-0.022977249526837943
2017-01-05,8273.7998046875,0.0101189259729877,-0.023012964348515286
2017-01-06,8243.7998046875,-0.0036324930615801,-0.022666272653381017
2017-01-09,8236.0498046875,-0.000940542632975,-0.023076688030273046
2017-01-10,8288.599609375,0.006360193250249,-0.023061472240883143
2017-01-11,8380.650390625,0.0110444941375065,-0.022937349112958003
2017-01-12,8407.2001953125,0.0031629810720875,-0.023079132950315353
2017-01-13,8400.349609375,-0.0008151796539613,-0.022604732780991746
2017-01-16,8412.7998046875,0.0014810071904502,-0.023180913613257314
2017-01-17,8398.0,-0.001760750075312,-0.023322272187032218
2017-01-18,8417.0,0.0022598879674375,-0.023398489484299605
2017-01-19,8435.099609375,0.0021480547533008,-0.02275775489924285
2017-01-20,8349.349609375,-0.0102178802464588,-0.022701934614090133
2017-01-23,8391.5,0.0050356440298158,-0.022745467110861953
2017-01-24,8475.7998046875,0.0099957322821512,-0.02321618577394903
2017-01-25,8602.75,0.0148668985383623,-0.021655425864762563
2017-01-27,8641.25,0.0044653286907273,-0.02239921002413332
2017-01-30,8632.75,-0.0009841380903137,-0.02286232738168978
2017-01-31,8561.2998046875,-0.0083110852188643,-0.02282590881022226
2017-02-01,8716.400390625,0.0179543284874153,-0.02311968897224821
2017-02-02,8734.25,0.00204572496732,-0.022470731395539883
2017-02-03,8740.9501953125,0.0007668233343177,-0.022713341401210115
2017-02-06,8801.0498046875,0.0068521085989636,-0.022586801275281194
2017-02-07,8768.2998046875,-0.0037280876822229,-0.022395397901128312
2017-02-08,8769.0498046875,8.553173850807276e-05,-0.02265263788895718
2017-02-09,8778.400390625,0.0010657487804178,-0.022685662979294655
2017-02-10,8793.5498046875,0.0017242727924366,-0.02211997739418569
2017-02-13,8805.0498046875,0.0013069223565665,-0.022383357957837566
2017-02-14,8792.2998046875,-0.0014490821077153,-0.022739784571412857
2017-02-15,8724.7001953125,-0.0077182103048163,-0.02247362212966547
2017-02-16,8778.0,0.0060904853366915,-0.022532485248840946
2017-02-17,8821.7001953125,0.0049660260841438,-0.022168119852646048
2017-02-20,8879.2001953125,0.0064968675020789,-0.02280536472802717
2017-02-21,8907.849609375,0.0032213817527225,-0.022797241244935804
2017-02-22,8926.900390625,0.0021363673161383,-0.022641754988021907
2017-02-23,8939.5,0.0014104252886116,-0.022822657771267487
2017-02-27,8896.7001953125,-0.0047992157934504,-0.022483618206318865
2017-02-28,8879.599609375,-0.0019239764630964,-0.021822358187072538
2017-03-01,8945.7998046875,0.0074276596143023,-0.02269621713717631
2017-03-02,8899.75,-0.0051609401115677,-0.021906794162523884
2017-03-03,8897.5498046875,-0.0002472504647169,-0.02232167454535396
2017-03-06,8963.4501953125,0.0073792833177025,-0.022641880437519718
2017-03-07,8946.900390625,-0.001848072076356,-0.022393336532275033
2017-03-08,8924.2998046875,-0.0025292759007722,-0.02273330461256445
2017-03-09,8927.0,0.0003025208654424,-0.022236982779260877
2017-03-10,8934.5498046875,0.0008453695473995,-0.02219373670579426
2017-03-14,9087.0,0.0169190589685852,-0.02205597345158644
2017-03-15,9084.7998046875,-0.0002421549155174,-0.022627745741128618
2017-03-16,9153.7001953125,0.0075555246752815,-0.022149934771098823
2017-03-17,9160.0498046875,0.0006934253912419,-0.02255194854176834
2017-03-20,9126.849609375,-0.0036310400180971,-0.02285855305363791
2017-03-21,9121.5,-0.0005863115999817,-0.02220925408791251
2017-03-22,9030.4501953125,-0.0100320425436534,-0.02185152327533945
2017-03-23,9086.2998046875,0.0061655414240061,-0.02242357839044297
2017-03-24,9108.0,0.0023853850750034,-0.022054947674130083
2017-03-27,9045.2001953125,-0.0069188963418471,-0.02257233042077641
2017-03-28,9100.7998046875,0.0061280484260037,-0.022314219790430936
2017-03-29,9143.7998046875,0.0047137323415894,-0.021805019511699702
2017-03-30,9173.75,0.0032701122498964,-0.021837565461031085
2017-03-31,9173.75,0.0,-0.021993819095078748
2017-04-03,9237.849609375,0.0069629874333823,-0.022000513812497475
2017-04-05,9265.150390625,0.0029509594186491,-0.022269751889911548
2017-04-06,9261.9501953125,-0.0003454609996294,-0.022031373273459515
2017-04-07,9198.2998046875,-0.0068959675911915,-0.02185807814932103
2017-04-10,9181.4501953125,-0.0018334976368336,-0.022336376114092886
2017-04-11,9237.0,0.0060319921089607,-0.021945414279865887
2017-04-12,9203.4501953125,-0.003638722628744,-0.022136881361463502
2017-04-13,9150.7998046875,-0.0057371491660003,-0.021530732367415283
2017-04-17,9139.2998046875,-0.0012575110864404,-0.021779865833113216
2017-04-18,9105.150390625,-0.0037435443192956,-0.021609340059222475
2017-04-19,9103.5,-0.0001812754481099,-0.021195539077718404
2017-04-20,9136.400390625,0.0036075225852634,-0.021317637570470418
2017-04-21,9119.400390625,-0.0018624222643066,-0.022377472830339914
2017-04-24,9217.9501953125,0.0107486360189436,-0.021647002704143367
2017-04-25,9306.599609375,0.0095710926019384,-0.021730958940493022
2017-04-26,9351.849609375,0.0048503590177315,-0.022118337816897878
2017-04-27,9342.150390625,-0.001037682638315,-0.02226124656643149
2017-04-28,9304.0498046875,-0.0040866920407427,-0.02211088834857706
2017-05-02,9313.7998046875,0.0010473820656935,-0.022198623119642193
2017-05-03,9311.9501953125,-0.0001986077748364,-0.021309171003908386
2017-05-04,9359.900390625,0.0051361058723783,-0.021954139540994982
2017-05-05,9285.2998046875,-0.0080021649798102,-0.021174734999233644
2017-05-08,9314.0498046875,0.0030915084131222,-0.02185936070294451
2017-05-09,9316.849609375,0.0003005549701442,-0.021359095539836892
2017-05-10,9407.2998046875,0.009661416055306,-0.021412351796635285
2017-05-11,9422.400390625,0.0016039118008357,-0.02136815658100989
2017-05-12,9400.900390625,-0.0022844037397764,-0.02147285316729794
2017-05-15,9445.400390625,0.0047224209373486,-0.02095404595929497
2017-05-16,9512.25,0.0070525497707111,-0.021482228332710993
2017-05-17,9525.75,0.0014182164368899,-0.02104264864302904
2017-05-18,9429.4501953125,-0.0101608669092315,-0.021590800945644043
2017-05-19,9427.900390625,-0.0001643714140994,-0.020852863288213876
2017-05-22,9438.25,0.0010971618691591,-0.02084193944786896
2017-05-23,9386.150390625,-0.0055353415058651,-0.021566014525027183
2017-05-24,9360.5498046875,-0.0027312115289387,-0.0214698254697919
2017-05-25,9509.75,0.0158135595125637,-0.02111055985104565
2017-05-26,9595.099609375,0.0089349226953205,-0.020777356066883808
2017-05-29,9604.900390625,0.0010209148022137,-0.021589661513364774
2017-05-30,9624.5498046875,0.0020436799494468,-0.021368982116669516
2017-05-31,9621.25,-0.0003429116745806,-0.02033380886804162
2017-06-01,9616.099609375,-0.000535457415147,-0.020804272495000272
2017-06-02,9653.5,0.0038818074424912,-0.021074594692658485
2017-06-05,9675.099609375,0.0022349905117481,-0.021379815563679825
2017-06-06,9637.150390625,-0.0039300721143596,-0.02097423079037078
2017-06-07,9663.900390625,0.00277187158673,-0.021129462581791922
2017-06-08,9647.25,-0.0017244332330555,-0.020843080944153734
2017-06-09,9668.25,0.0021744203643893,-0.021133838870402953
2017-06-12,9616.400390625,-0.0053773061230002,-0.020719452180220203
2017-06-13,9606.900390625,-0.0009883839285963,-0.020627988637161282
2017-06-14,9618.150390625,0.0011703481475408,-0.02021733585006107
2017-06-15,9578.0498046875,-0.0041779772935031,-0.020710334887674233
2017-06-16,9588.0498046875,0.0010435092284018,-0.02004913428355467
2017-06-19,9657.5498046875,0.0072224616043765,-0.020422708578950285
2017-06-20,9653.5,-0.0004194287506718,-0.020086092419596267
2017-06-21,9633.599609375,-0.0020635967138743,-0.020191802048636024
2017-06-22,9630.0,-0.0003737213698258,-0.020335516054748756
2017-06-23,9574.9501953125,-0.005732892290795,-0.02031647286755844
2017-06-27,9511.400390625,-0.0066592132681246,-0.02053802610073485
2017-06-28,9491.25,-0.002120798705808,-0.02050439629759599
2017-06-29,9504.099609375,0.0013529218044662,-0.020673658844766043
2017-06-30,9520.900390625,0.0017661798283679,-0.020102903134410807
2017-07-03,9615.0,0.0098349558626024,-0.02006350916187841
2017-07-04,9613.2998046875,-0.0001768430214008,-0.021075034110947116
2017-07-05,9637.599609375,0.0025245384198064,-0.020073480690131235
2017-07-06,9674.5498046875,0.0038266315788128,-0.020792236463044192
2017-07-07,9665.7998046875,-0.0009048440978294,-0.020291645217025544
2017-07-10,9771.0498046875,0.0108300502235875,-0.020082250372981943
2017-07-11,9786.0498046875,0.0015339700917757,-0.02061101484174703
2017-07-12,9816.099609375,0.0030659727759677,-0.020550687344787995
2017-07-13,9891.7001953125,0.0076721863955028,-0.020600835577883385
2017-07-14,9886.349609375,-0.0005410630593885,-0.020432589112561062
2017-07-17,9915.9501953125,0.0029896131536668,-0.020158385547860137
2017-07-18,9827.150390625,-0.0089955884194955,-0.020138401488588795
2017-07-19,9899.599609375,0.0073453097434605,-0.020533312260176056
2017-07-20,9873.2998046875,-0.0026601885384835,-0.020430845533564577
2017-07-21,9915.25,0.0042398516888927,-0.020352556815174252
2017-07-24,9966.400390625,0.0051454987363173,-0.0198955495184321
2017-07-25,9964.5498046875,-0.0001856997207542,-0.020721416074719355
2017-07-26,10020.650390625,0.0056142278030353,-0.02006845129146502
2017-07-27,10020.5498046875,-1.0037915545995924e-05,-0.020381381922085346
2017-07-28,10014.5,-0.0006039221195206,-0.020406971224870826
2017-07-31,10077.099609375,0.0062314413146132,-0.019925793743317714
2017-08-01,10114.650390625,0.0037194224908793,-0.020212583109609647
2017-08-02,10081.5,-0.0032828454686495,-0.02059114276864848
2017-08-03,10013.650390625,-0.0067528598582955,-0.020469874790492008
2017-08-04,10066.400390625,0.0052539828627585,-0.0197853051810313
2017-08-07,10057.400390625,-0.0008944632972548,-0.020248505819746812
2017-08-08,9978.5498046875,-0.0078709511899248,-0.02042307498965541
2017-08-09,9908.0498046875,-0.0070902312842737,-0.020435001455289967
2017-08-10,9820.25,-0.0089009580382115,-0.020284732363074244
2017-08-11,9710.7998046875,-0.0112079322048922,-0.020760037103923525
2017-08-14,9794.150390625,0.0085466604597317,-0.02024722775014586
2017-08-16,9897.2998046875,0.0104766643914226,-0.02086733641791221
2017-08-17,9904.150390625,0.0006919277268328,-0.020719784951602448
2017-08-18,9837.400390625,-0.0067624124481208,-0.020770073407548585
2017-08-21,9754.349609375,-0.0084781889031269,-0.020444963628676052
2017-08-22,9765.5498046875,0.0011475670344457,-0.020310527814867287
2017-08-23,9852.5,0.0088643637399371,-0.0203626222456164
2017-08-24,9857.0498046875,0.0004616853061997,-0.020438226486967234
2017-08-28,9912.7998046875,0.0056399162238638,-0.020222754724607175
2017-08-29,9796.0498046875,-0.0118476083539409,-0.020441583869296755
2017-08-30,9884.400390625,0.0089785730092648,-0.02031619281018677
2017-08-31,9917.900390625,0.0033834484516002,-0.02010770733290635
2017-09-01,9974.400390625,0.0056806050296273,-0.01988231149134669
2017-09-04,9912.849609375,-0.0061899938685985,-0.019868628885144752
2017-09-05,9952.2001953125,0.0039617959979342,-0.020364632605934248
2017-09-06,9916.2001953125,-0.0036238487939692,-0.02065649060040227
2017-09-07,9929.900390625,0.0013806437621763,-0.01994967504627847
2017-09-08,9934.7998046875,0.000493278440014,-0.01976361877834737
2017-09-11,10006.0498046875,0.0071461652446926,-0.01875433825126302
2017-09-12,10093.0498046875,0.0086571582858433,-0.0186809503986493
2017-09-13,10079.2998046875,-0.0013632524119145,-0.018867902357094155
2017-09-14,10086.599609375,0.0007239751479918,-0.01886973840293918
2017-09-15,10085.400390625,-0.0001188993408102,-0.019137491422614915
2017-09-18,10153.099609375,0.0066901668857368,-0.019171327684397287
2017-09-19,10147.5498046875,-0.0005467613092135,-0.01860793280414393
2017-09-20,10141.150390625,-0.0006308353135604,-0.018106761919859066
2017-09-21,10121.900390625,-0.001900010615274,-0.018083332128079742
2017-09-22,9964.400390625,-0.0156826515481897,-0.0179369529299201
2017-09-25,9872.599609375,-0.0092555766090874,-0.018053370510140127
2017-09-26,9871.5,-0.0001113861252619,-0.01821704030215624
2017-09-27,9735.75,-0.0138471401230699,-0.017955958234510596
2017-09-28,9768.9501953125,0.0034043309606841,-0.01799153642482914
2017-09-29,9788.599609375,0.002009394926278,-0.018112598120887266
2017-10-03,9859.5,0.0072170540435651,-0.01823876331862592
2017-10-04,9914.900390625,0.0056032582003749,-0.01831732124244191
2017-10-05,9888.7001953125,-0.0026460047490028,-0.01861842932439396
