Date,Close,Log_Returns,VaR_VCV
2015-01-30,8808.900390625,-0.0161534056387028,-0.02438568074206773
2015-02-02,8797.400390625,-0.0013063506955069,-0.02438568074206773
2015-02-03,8756.5498046875,-0.0046542982322204,-0.02438568074206773
2015-02-04,8723.7001953125,-0.0037584872121479,-0.02438568074206773
2015-02-05,8711.7001953125,-0.0013765100457609,-0.02438568074206773
2015-02-06,8661.0498046875,-0.0058310324086079,-0.02438568074206773
2015-02-09,8526.349609375,-0.0156746171972853,-0.02438568074206773
2015-02-10,8565.5498046875,0.0045869991503771,-0.02438568074206773
2015-02-11,8627.400390625,0.0071949086167784,-0.02438568074206773
2015-02-12,8711.5498046875,0.0097064786272237,-0.02438568074206773
2015-02-13,8805.5,0.0107268172689105,-0.02438568074206773
2015-02-16,8809.349609375,0.0004370868354434,-0.02438568074206773
2015-02-18,8869.099609375,0.0067596684272623,-0.02438568074206773
2015-02-19,8895.2998046875,0.0029497438893496,-0.02438568074206773
2015-02-20,8833.599609375,-0.0069604370777794,-0.02438568074206773
2015-02-23,8754.9501953125,-0.0089433113192368,-0.02438568074206773
2015-02-24,8762.099609375,0.0008162806567537,-0.02438568074206773
2015-02-25,8767.25,0.000587630561085,-0.02438568074206773
2015-02-26,8683.849609375,-0.0095582544879628,-0.02438568074206773
2015-02-27,8844.599609375,0.0183421253958649,-0.02438568074206773
2015-03-02,8956.75,0.0126003788387932,-0.02438568074206773
2015-03-03,8996.25,0.0044003858673006,-0.02438568074206773
2015-03-04,8922.650390625,-0.0082147923882021,-0.02438568074206773
2015-03-05,8937.75,0.0016908482052135,-0.02438568074206773
2015-03-09,8756.75,-0.0204590481140191,-0.02438568074206773
2015-03-10,8712.0498046875,-0.0051177291370559,-0.02438568074206773
2015-03-11,8699.9501953125,-0.0013898014383852,-0.02438568074206773
2015-03-12,8776.0,0.0087034220055012,-0.02438568074206773
2015-03-13,8647.75,-0.0147215514720097,-0.02438568074206773
2015-03-16,8633.150390625,-0.0016896819631506,-0.02438568074206773
2015-03-17,8723.2998046875,0.010388094769848,-0.02438568074206773
2015-03-18,8685.900390625,-0.0042965180681336,-0.02438568074206773
2015-03-19,8634.650390625,-0.0059178429387673,-0.02438568074206773
2015-03-20,8570.900390625,-0.007410433126336,-0.02438568074206773
2015-03-23,8550.900390625,-0.0023362039252688,-0.02438568074206773
2015-03-24,8542.9501953125,-0.0009301819792756,-0.02438568074206773
2015-03-25,8530.7998046875,-0.0014232834235154,-0.02438568074206773
2015-03-26,8342.150390625,-0.0223620971083219,-0.02438568074206773
2015-03-27,8341.400390625,-8.990891811211022e-05,-0.02438568074206773
2015-03-30,8492.2998046875,0.017928732765285,-0.02438568074206773
2015-03-31,8491.0,-0.0001530685679444,-0.02438568074206773
2015-04-01,8586.25,0.0111553075287278,-0.02438568074206773
2015-04-06,8659.900390625,0.0085411337249402,-0.02438568074206773
2015-04-07,8660.2998046875,4.6121183134830896e-05,-0.02438568074206773
2015-04-08,8714.400390625,0.0062275331572998,-0.02438568074206773
2015-04-09,8778.2998046875,0.0073058701712128,-0.02438568074206773
2015-04-10,8780.349609375,0.0002334809071557,-0.02438568074206773
2015-04-13,8834.0,0.0060916874846368,-0.02438568074206773
2015-04-16,8706.7001953125,-0.0145150465251854,-0.02438568074206773
2015-04-17,8606.0,-0.0116332322327412,-0.02438568074206773
2015-04-20,8448.099609375,-0.0185181166395568,-0.02438568074206773
2015-04-21,8377.75,-0.0083621357545242,-0.02438568074206773
2015-04-22,8429.7001953125,0.0061818253391529,-0.02438568074206773
2015-04-23,8398.2998046875,-0.0037319262025762,-0.02438568074206773
2015-04-24,8305.25,-0.0111414361987288,-0.02438568074206773
2015-04-27,8213.7998046875,-0.0110722021738192,-0.02438568074206773
2015-04-28,8285.599609375,0.0087033783611285,-0.02438568074206773
2015-04-29,8239.75,-0.0055490174921902,-0.02438568074206773
2015-04-30,8181.5,-0.0070944957684806,-0.02438568074206773
2015-05-04,8331.9501953125,0.0182220379751438,-0.02438568074206773
2015-05-05,8324.7998046875,-0.0008585577695799,-0.02438568074206773
2015-05-06,8097.0,-0.0277453653883998,-0.02438568074206773
2015-05-07,8057.2998046875,-0.0049151341398104,-0.02438568074206773
2015-05-08,8191.5,0.0165185427140141,-0.02438568074206773
2015-05-11,8325.25,0.0161960341674642,-0.02438568074206773
2015-05-12,8126.9501953125,-0.0241073419925435,-0.02438568074206773
2015-05-13,8235.4501953125,0.0132623072083406,-0.02438568074206773
2015-05-14,8224.2001953125,-0.0013669794296785,-0.02438568074206773
2015-05-15,8262.349609375,0.0046279521918878,-0.02438568074206773
2015-05-18,8373.650390625,0.0133809139137836,-0.02438568074206773
2015-05-19,8365.650390625,-0.0009558345015271,-0.02438568074206773
2015-05-20,8423.25,0.0068616566932103,-0.02438568074206773
2015-05-21,8421.0,-0.000267153481263,-0.02438568074206773
2015-05-22,8458.9501953125,0.0044964894818342,-0.02438568074206773
2015-05-25,8370.25,-0.0105413228961067,-0.02438568074206773
2015-05-26,8339.349609375,-0.0036985237912854,-0.02438568074206773
2015-05-27,8334.599609375,-0.0005697510609127,-0.02438568074206773
2015-05-28,8319.0,-0.0018734224796336,-0.02438568074206773
2015-05-29,8433.650390625,0.0136876467831972,-0.02438568074206773
2015-06-01,8433.400390625,-2.9643593685729908e-05,-0.02438568074206773
2015-06-02,8236.4501953125,-0.0236306089312696,-0.02438568074206773
2015-06-03,8135.10009765625,-0.0123814043972364,-0.02438568074206773
2015-06-04,8130.64990234375,-0.0005471860103022,-0.02438568074206773
2015-06-05,8114.7001953125,-0.0019636033769903,-0.02438568074206773
2015-06-08,8044.14990234375,-0.0087321487398675,-0.02438568074206773
2015-06-09,8022.39990234375,-0.0027074902267056,-0.02438568074206773
2015-06-10,8124.4501953125,0.0126404408480797,-0.02438568074206773
2015-06-11,7965.35009765625,-0.0197771607529252,-0.02438568074206773
2015-06-12,7982.89990234375,0.0022008448289133,-0.02438568074206773
2015-06-15,8013.89990234375,0.0038757800540692,-0.02438568074206773
2015-06-16,8047.2998046875,0.0041590853857635,-0.02438568074206773
2015-06-17,8091.5498046875,0.005483675969067,-0.02438568074206773
2015-06-18,8174.60009765625,0.0102115147270589,-0.02438568074206773
2015-06-19,8224.9501953125,0.0061404434830307,-0.02438568074206773
2015-06-22,8353.099609375,0.0154604393327622,-0.02438568074206773
2015-06-23,8381.5498046875,0.0034001576033196,-0.02438568074206773
2015-06-24,8360.849609375,-0.0024727884395158,-0.02438568074206773
2015-06-25,8398.0,0.0044335324134881,-0.02438568074206773
2015-06-26,8381.099609375,-0.0020144580738723,-0.02438568074206773
2015-06-29,8318.400390625,-0.0075091485816652,-0.02438568074206773
2015-06-30,8368.5,0.0060046813650915,-0.02438568074206773
2015-07-01,8453.0498046875,0.0100526429119175,-0.02438568074206773
2015-07-02,8444.900390625,-0.0009645447643201,-0.02438568074206773
2015-07-03,8484.900390625,0.0047254040314225,-0.02438568074206773
2015-07-06,8522.150390625,0.0043805431106717,-0.02438568074206773
2015-07-07,8510.7998046875,-0.0013327799926047,-0.02438568074206773
2015-07-08,8363.0498046875,-0.0175127525255737,-0.02438568074206773
2015-07-09,8328.5498046875,-0.0041338217950059,-0.02438568074206773
2015-07-10,8360.5498046875,0.0038348430969963,-0.02438568074206773
2015-07-13,8459.650390625,0.0117836567339471,-0.02438568074206773
2015-07-14,8454.099609375,-0.0006563631896272,-0.02438568074206773
2015-07-15,8523.7998046875,0.0082107432951097,-0.02438568074206773
2015-07-16,8608.0498046875,0.009835561378738,-0.02438568074206773
2015-07-17,8609.849609375,0.000209062052318,-0.02438568074206773
2015-07-20,8603.4501953125,-0.000743543008016,-0.02438568074206773
2015-07-21,8529.4501953125,-0.0086384042959938,-0.02438568074206773
2015-07-22,8633.5,0.0121250808588124,-0.02438568074206773
2015-07-23,8589.7998046875,-0.0050745547700366,-0.02438568074206773
2015-07-24,8521.5498046875,-0.0079772038426155,-0.02438568074206773
2015-07-27,8361.0,-0.019020189089775,-0.02438568074206773
2015-07-28,8337.0,-0.0028745977394444,-0.02438568074206773
2015-07-29,8375.0498046875,0.0045535850933296,-0.02438568074206773
2015-07-30,8421.7998046875,0.0055665344162307,-0.02438568074206773
2015-07-31,8532.849609375,0.0130998158712683,-0.02438568074206773
2015-08-03,8543.0498046875,0.0011946892258352,-0.02438568074206773
2015-08-04,8516.900390625,-0.0030655933038692,-0.02438568074206773
2015-08-05,8567.9501953125,0.0059760495252578,-0.02438568074206773
2015-08-06,8588.650390625,0.0024130893825477,-0.02438568074206773
2015-08-07,8564.599609375,-0.002804226255741,-0.02438568074206773
2015-08-10,8525.599609375,-0.0045640272766171,-0.02438568074206773
2015-08-11,8462.349609375,-0.0074464894442594,-0.02438568074206773
2015-08-12,8349.4501953125,-0.0134311748403183,-0.02438568074206773
2015-08-13,8355.849609375,0.0007661537895581,-0.02438568074206773
2015-08-14,8518.5498046875,0.0192842700246075,-0.02438568074206773
2015-08-17,8477.2998046875,-0.0048541357972207,-0.02438568074206773
2015-08-18,8466.5498046875,-0.001268897173926,-0.02438568074206773
2015-08-19,8495.150390625,0.003372375730519,-0.02438568074206773
2015-08-20,8372.75,-0.0145130734956471,-0.02438568074206773
2015-08-21,8299.9501953125,-0.008732870680242,-0.02438568074206773
2015-08-24,7809.0,-0.0609725995392517,-0.02438568074206773
2015-08-25,7880.7001953125,0.0091398425148358,-0.02438568074206773
2015-08-26,7791.85009765625,-0.0113384290206531,-0.02438568074206773
2015-08-27,7948.9501953125,0.0199615408679432,-0.02438568074206773
2015-08-28,8001.9501953125,0.0066454173430795,-0.02438568074206773
2015-08-31,7971.2998046875,-0.0038377197180878,-0.02438568074206773
2015-09-01,7785.85009765625,-0.0235395704702459,-0.02438568074206773
2015-09-02,7717.0,-0.008882308721944,-0.02438568074206773
2015-09-03,7823.0,0.0136424252274776,-0.02438568074206773
2015-09-04,7655.0498046875,-0.0217025774501897,-0.02438568074206773
2015-09-07,7558.7998046875,-0.0126531136580957,-0.02438568074206773
2015-09-08,7688.25,0.0169807677548254,-0.02438568074206773
2015-09-09,7818.60009765625,0.0168123335375422,-0.02438568074206773
2015-09-10,7788.10009765625,-0.0039085826532683,-0.02438568074206773
2015-09-11,7789.2998046875,0.0001540317435698,-0.02438568074206773
2015-09-14,7872.25,0.0105929453984274,-0.02438568074206773
2015-09-15,7829.10009765625,-0.0054963440346811,-0.02438568074206773
2015-09-16,7899.14990234375,0.0089075730435619,-0.02438568074206773
