Date,Close,Log_Returns,GARCH_Volatility,VaR_GARCH
2014-03-19,6524.0498046875,0.0011348935723144,0.0077763675378179796,-0.01808783089296462
2014-03-20,6483.10009765625,-0.0062965127072204,0.007470039303442307,-0.01737531141980681
2014-03-21,6493.2001953125,0.0015566994394178,0.0075023482000755,-0.017450461913375615
2014-03-24,6583.5,0.0138110132801641,0.0072197981167052405,-0.01679325041945639
2014-03-25,6589.75,0.0009488927134847,0.007991194140627454,-0.01858751757109946
2014-03-26,6601.39990234375,0.0017663214289679,0.007668182489316776,-0.017836192470150822
2014-03-27,6641.75,0.0060937500241843,0.007375053087470441,-0.017154373481456247
2014-03-28,6695.89990234375,0.0081199012211458,0.007276405603600084,-0.016924919433973794
2014-03-31,6704.2001953125,0.001238840601162,0.007348418699946933,-0.017092421896076567
2014-04-01,6721.0498046875,0.0025101384662722,0.007075465775203726,-0.016457533393123867
2014-04-02,6752.5498046875,0.0046758191284211,0.0068420270674624485,-0.015914554958917655
2014-04-03,6736.10009765625,-0.0024390454649215,0.006710517715884185,-0.015608664207146615
2014-04-04,6694.35009765625,-0.0062172352939061,0.006561725854715701,-0.015262574338068722
2014-04-07,6695.0498046875,0.0001045165633993,0.006698310663708158,-0.015580270603785175
2014-04-09,6796.2001953125,0.0149952429886004,0.006479612411074784,-0.015071578468159947
2014-04-10,6796.39990234375,2.9384669574600685e-05,0.007603065231051568,-0.017684729727425946
2014-04-11,6776.2998046875,-0.0029618444059262,0.00731320585822675,-0.01701051682623542
2014-04-15,6733.10009765625,-0.0063955252775563,0.00713420911333111,-0.016594170397608164
2014-04-16,6675.2998046875,-0.0086215583395539,0.007215336494261454,-0.016782872685652143
2014-04-17,6779.39990234375,0.0154744702186573,0.007516155648164317,-0.017482578037630203
2014-04-21,6817.64990234375,0.0056262353154806,0.00848248934192268,-0.019730270209312156
2014-04-22,6815.35009765625,-0.0003373879130515,0.008252542578748608,-0.019195414038169264
2014-04-23,6840.7998046875,0.0037272198497921,0.007917739231287586,-0.018416661451974927
2014-04-25,6782.75,-0.0085220308717785,0.007651020313739092,-0.01779627324975713
2014-04-28,6761.25,-0.0031748402332101,0.007878545612844935,-0.01832549709547732
2014-04-29,6715.25,-0.0068267248394148,0.007659858294947887,-0.017816830394048785
2014-04-30,6696.39990234375,-0.0028110053879877,0.007717007765306508,-0.01794976006210294
2014-05-02,6694.7998046875,-0.0002389774925132,0.007495510819391602,-0.017434558165904866
2014-05-05,6699.35009765625,0.0006794448586849,0.007217109247853044,-0.01678699611050618
2014-05-06,6715.2998046875,0.0023779546485698,0.006953396015624785,-0.01617359913234325
2014-05-07,6652.5498046875,-0.00938826553698,0.006727078340990254,-0.01564718422114333
2014-05-08,6659.85009765625,0.0010967659857117,0.007199285157418471,-0.016745537276155364
2014-05-09,6858.7998046875,0.0294354944067975,0.006937362271682773,-0.016136304643934132
2014-05-12,7014.25,0.022411323236137,0.01095030461143556,-0.025470408526199112
2014-05-13,7108.75,0.0133826255563677,0.012300601021518271,-0.028611197976051498
2014-05-14,7108.75,0.0,0.012284357173262574,-0.028573414785008747
2014-05-15,7123.14990234375,0.0020236099686651,0.011667865766514804,-0.027139455772913434
2014-05-16,7203.0,0.0111475762996884,0.011095127143404352,-0.025807265735558523
2014-05-19,7263.5498046875,0.0083710572442195,0.011008013303403905,-0.025604638943717485
2014-05-20,7275.5,0.0016438760667509,0.010719847982868243,-0.024934366408151533
2014-05-21,7252.89990234375,-0.0031111637947278,0.010207290497826952,-0.023742157697945493
2014-05-22,7276.39990234375,0.0032348455614986,0.00979889368681893,-0.02279222671554083
2014-05-23,7367.10009765625,0.0123879339257308,0.009374728601906966,-0.021805618728035603
2014-05-26,7359.0498046875,-0.0010933331283551,0.00961259533608374,-0.02235889675173078
2014-05-27,7318.0,-0.0055937551853276,0.00919097552473556,-0.02137820907053491
2014-05-28,7329.64990234375,0.0015906858612653,0.008992718197945762,-0.020917062528421845
2014-05-29,7235.64990234375,-0.0129075688563909,0.00859972640199959,-0.02000296361105105
2014-05-30,7229.9501953125,-0.0007880360700878,0.009221228456997877,-0.021448577390977063
2014-06-02,7362.5,0.0181674014459035,0.00882223400698817,-0.020520516300254484
2014-06-03,7415.85009765625,0.0072200657126577,0.009939743165948551,-0.02311984260399633
2014-06-04,7402.25,-0.0018356066412509,0.009673462273456633,-0.022500473248060128
2014-06-05,7474.10009765625,0.0096597157069769,0.009264271854748053,-0.021548696334143972
2014-06-06,7583.39990234375,0.0145179112652755,0.009244950480694175,-0.021503754818094654
2014-06-09,7654.60009765625,0.0093451520517447,0.009756585734243196,-0.022693818417849673
2014-06-10,7656.39990234375,0.000235099561856,0.009658243173259388,-0.022465073621001336
2014-06-11,7626.85009765625,-0.0038669578145882,0.009216907186663176,-0.02143852611617855
2014-06-12,7649.89990234375,0.0030176342715146,0.0089183168472775,-0.020744004986767466
2014-06-13,7542.10009765625,-0.0141918923130048,0.008553430040793645,-0.01989527827488602
2014-06-16,7533.5498046875,-0.0011343184460937,0.009365310400159246,-0.021783711990770407
2014-06-17,7631.7001953125,0.012944298456771,0.00896226592080874,-0.02084623053180113
2014-06-18,7558.2001953125,-0.00967755834425,0.009321801311232416,-0.0216825098499266
2014-06-19,7540.7001953125,-0.0023180506372521,0.00945241724864608,-0.021986322520350782
2014-06-20,7511.4501953125,-0.0038864927679996,0.009073558498101684,-0.02110509706658452
2014-06-23,7493.35009765625,-0.0024125754534784,0.008787803505452796,-0.020440430953683204
2014-06-24,7580.2001953125,0.0115236367100271,0.008462993798903038,-0.019684923576248466
2014-06-25,7569.25,-0.0014456230527611,0.008729187932124237,-0.020304091130120976
2014-06-26,7493.2001953125,-0.0100980185737845,0.008379964190683502,-0.019491796707529825
2014-06-27,7508.7998046875,0.0020796713768032,0.008681711136445315,-0.020193660103371803
2014-06-30,7611.35009765625,0.0135649270841934,0.008316639217313602,-0.019344502819471438
2014-07-01,7634.7001953125,0.0030631036189189,0.008854787255070206,-0.0205962351552933
2014-07-02,7725.14990234375,0.0117775566796989,0.008495721369337092,-0.019761047905078075
2014-07-03,7714.7998046875,-0.0013406907927755,0.008786112774686489,-0.020436498313920776
2014-07-04,7751.60009765625,0.0047587496312579,0.008430091504124432,-0.01960839283859343
2014-07-07,7787.14990234375,0.0045756404744881,0.008162223896001517,-0.01898533278209953
2014-07-08,7623.2001953125,-0.0212786720700075,0.00790865718531094,-0.018395536613033246
2014-07-09,7585.0,-0.0050236418721478,0.010118849806372433,-0.02353644464962228
2014-07-10,7567.75,-0.0022768154231857,0.009804854892612836,-0.022806092480217456
2014-07-11,7459.60009765625,-0.0143939908108035,0.009398473484435252,-0.021860849324796396
2014-07-14,7454.14990234375,-0.0007308953891714,0.010086463546244057,-0.02346111420856368
2014-07-15,7526.64990234375,0.0096791315499086,0.009625298094256735,-0.022388443367241165
2014-07-16,7624.39990234375,0.0129035753371523,0.009568437079837974,-0.02225618464770313
2014-07-17,7640.4501953125,0.0021029094659831,0.009837575298120483,-0.022882200143428243
2014-07-18,7663.89990234375,0.0030644522939827,0.009390189264043227,-0.021841580228164546
2014-07-21,7684.2001953125,0.0026453182709969,0.00899166713104008,-0.020914617746799227
2014-07-22,7767.85009765625,0.0108271352893742,0.008613360302499273,-0.02003467606361331
2014-07-23,7795.75,0.0035852800193615,0.008783828090999458,-0.02043118413966474
2014-07-24,7830.60009765625,0.0044604344864124,0.008444293422348367,-0.0196414265003823
2014-07-25,7790.4501953125,-0.0051404982383654,0.008162551932706345,-0.018986095795474958
2014-07-28,7748.7001953125,-0.0053735370867808,0.00803186979863361,-0.018682129151621776
2014-07-30,7791.39990234375,0.0054954362228235,0.00793042411921447,-0.018446166501292858
2014-07-31,7721.2998046875,-0.0090378304410446,0.007742511717111948,-0.01800908225400239
2014-08-01,7602.60009765625,-0.0154924114512466,0.00801432515434117,-0.01864132030899756
2014-08-04,7683.64990234375,0.0106043750702756,0.009138565277297334,-0.0212563028349936
2014-08-05,7746.5498046875,0.0081528757822249,0.00922109333123007,-0.021448263088441145
2014-08-06,7672.0498046875,-0.0096637284407389,0.009084374840224447,-0.021130255878362064
2014-08-07,7649.25,-0.0029762254910542,0.009243477452973771,-0.021500328555616992
2014-08-08,7568.5498046875,-0.0106061260948779,0.008903907322770339,-0.02071048843276381
2014-08-11,7625.9501953125,0.0075554527865405,0.009189787598590736,-0.021375445954322052
2014-08-12,7727.0498046875,0.0131702039624014,0.00901351437832135,-0.020965434443975462
2014-08-13,7739.5498046875,0.001616386670279,0.009392591430418389,-0.021847167667153174
2014-08-14,7791.7001953125,0.0067155684981506,0.00897138858112722,-0.020867449839701912
2014-08-18,7874.25,0.0105388524419296,0.008760666105572534,-0.020377309361561714
2014-08-19,7897.5,0.0029483116130798,0.008882922571177265,-0.02066167790055832
2014-08-20,7875.2998046875,-0.0028149992705591,0.008519054122132165,-0.019815319888079417
2014-08-21,7891.10009765625,0.0020043000756105,0.008230804873312163,-0.019144852135324093
2014-08-22,7913.2001953125,0.0027967213545059,0.007898059966724777,-0.018370887482601832
2014-08-25,7906.2998046875,-0.0008723905385931,0.007605575070022797,-0.017690567612873027
2014-08-26,7904.75,-0.0001960407071773,0.007329509504959792,-0.017048439108536477
2014-08-27,7936.0498046875,0.0039518011472649,0.007063547450160822,-0.016429811369074072
2014-08-28,7954.35009765625,0.0023033153566769,0.006877619366401792,-0.015997342646250568
2014-09-01,8027.7001953125,0.0091791242460611,0.006655995805151841,-0.015481846242783181
2014-09-02,8083.0498046875,0.0068711670335596,0.00691710754788161,-0.016089192156372625
2014-09-03,8114.60009765625,0.0038956679592612,0.006924083338233364,-0.016105417844730806
2014-09-04,8095.9501953125,-0.0023009595892866,0.006748171082237477,-0.015696245937284373
2014-09-05,8086.85009765625,-0.0011246630312066,0.006589798835985574,-0.015327872092502446
2014-09-08,8173.89990234375,0.0107068414772985,0.006403470693562603,-0.014894472833226615
2014-09-09,8152.9501953125,-0.0025662903013833,0.006890178910591144,-0.016026556146035
2014-09-10,8094.10009765625,-0.0072444356329281,0.006730751887185967,-0.01565572888959456
2014-09-11,8085.7001953125,-0.0010383197500981,0.006948637558042405,-0.016162530960006635
2014-09-12,8105.5,0.0024457500763813,0.006729586912491559,-0.015653019158455368
2014-09-15,8042.0,-0.0078650351244085,0.006523393854887887,-0.015173414106469225
2014-09-16,7932.89990234375,-0.0136591521166137,0.00684077537466561,-0.01591164352147221
2014-09-17,7975.5,0.0053556862718972,0.007928595879948213,-0.018441914016759545
2014-09-18,8114.75,0.0173090507143806,0.007733219287975352,-0.01798746806383067
2014-09-19,8121.4501953125,0.0008253403644006,0.008951518690145615,-0.0208212324732787
2014-09-22,8146.2998046875,0.0030550787543243,0.0085582802664512,-0.01990655989976549
2014-09-23,8017.5498046875,-0.0159309479003991,0.008221329690515276,-0.019122812860138533
2014-09-24,8002.39990234375,-0.0018913800776086,0.009371555476715024,-0.021798238038839145
2014-09-25,7911.85009765625,-0.0113798365457159,0.008986074803207842,-0.02090160999226144
2014-09-26,7968.85009765625,0.0071785556145695,0.009350537358450404,-0.02174934989575564
2014-09-29,7958.89990234375,-0.001249416472118,0.009134373708535226,-0.021246553246052936
2014-09-30,7964.7998046875,0.0007410215869771,0.008750529415379129,-0.020353731420171852
2014-10-01,7945.5498046875,-0.0024198097296141,0.008371739372723869,-0.01947266578095572
2014-10-07,7852.39990234375,-0.0117927938243055,0.008080113556279677,-0.01879434413190653
2014-10-08,7842.7001953125,-0.0012360173819577,0.008639753102997116,-0.020096065717571294
2014-10-09,7960.5498046875,0.0149148806783457,0.008292272499347138,-0.019287825833481445
2014-10-10,7859.9501953125,-0.0127177984648417,0.009020532566997048,-0.020981758750835133
2014-10-13,7884.25,0.0030868286329098,0.009546701199491258,-0.02220562699001667
2014-10-14,7864.0,-0.0025717157348472,0.009137319309129829,-0.021253404713035984
2014-10-16,7748.2001953125,-0.01483479931274,0.008790955839088833,-0.020447763281720627
2014-10-17,7779.7001953125,0.0040572186087942,0.009652643578134277,-0.02245204896274033
2014-10-20,7879.39990234375,0.0127339443040601,0.009262097149188185,-0.02154363796901172
2014-10-21,7927.75,0.006117516281268,0.00955423559954059,-0.022223152004531413
2014-10-22,7995.89990234375,0.0085596353672847,0.009258580344367206,-0.02153545788099812
2014-10-27,7991.7001953125,-0.0005253705499506,0.009148938821434097,-0.02128043169865571
2014-10-28,8027.60009765625,0.0044820887038708,0.008751106559505133,-0.02035507385740894
2014-10-29,8090.4501953125,0.0077987616445356,0.008445443489782633,-0.019644101557234405
2014-10-30,8169.2001953125,0.0096866308772769,0.008360368424833715,-0.01944621695616322
2014-10-31,8322.2001953125,0.0185556576560087,0.008448048467880782,-0.019650160736290702
2014-11-03,8324.150390625,0.0002343090530689,0.009711343765038178,-0.0225885855974788
2014-11-05,8338.2998046875,0.0016983597607461,0.009266314386685582,-0.021553447263430666
2014-11-07,8337.0,-0.0001558958106129,0.00885475257934467,-0.020596154499555704
2014-11-10,8344.25,0.0008692394702429,0.008473565693486299,-0.019709513803049132
2014-11-11,8362.650390625,0.0022027303251594,0.008114837903793087,-0.018875112964222722
2014-11-12,8383.2998046875,0.0024661992049072,0.007793798267232785,-0.01812837476958346
2014-11-13,8357.849609375,-0.0030404381788521,0.007502158293732558,-0.01745002019122193
2014-11-14,8389.900390625,0.0038274777659741,0.007310077236280672,-0.017003239651588845
2014-11-17,8430.75,0.004857088011971,0.0070977119350238375,-0.016509277960865446
2014-11-18,8425.900390625,-0.000575394208982,0.006951727440187261,-0.01616971802587557
2014-11-19,8382.2998046875,-0.0051880252764123,0.006722172978994564,-0.015635774349141356
2014-11-20,8401.900390625,0.0023356006982236,0.006747536615029564,-0.015694770166558767
2014-11-21,8477.349609375,0.0089399376461338,0.006537404811295758,-0.015206003591073934
2014-11-24,8530.150390625,0.0062091372497189,0.006789396043272128,-0.01579213519665097
2014-11-25,8463.099609375,-0.0078915015338096,0.006759754874828549,-0.015723189838851206
2014-11-26,8475.75,0.0014936543234813,0.007044551798688859,-0.016385627483750286
2014-11-27,8494.2001953125,0.0021744557137674,0.006797431958907252,-0.015810826736418267
2014-11-28,8588.25,0.0110113893394212,0.00657990754191112,-0.015304864942485265
2014-12-01,8555.900390625,-0.0037738408764703,0.007075940710294959,-0.016458638092146077
2014-12-02,8524.7001953125,-0.0036532942570473,0.006963409651343286,-0.016196890849024485
2014-12-03,8537.650390625,0.0015179851960037,0.006854659316376576,-0.015943937569891917
2014-12-04,8564.400390625,0.0031282823512937,0.006623063505922256,-0.015405245714775168
2014-12-05,8538.2998046875,-0.0030522205151575,0.006445026451752433,-0.014991131526776159
2014-12-08,8438.25,-0.0117869607408896,0.006352641606771037,-0.014776244377349432
2014-12-09,8340.7001953125,-0.0116277720181471,0.007245510654294348,-0.016853057781888656
2014-12-10,8355.650390625,0.0017908343779797,0.007931633588589478,-0.018448979727059125
2014-12-11,8292.900390625,-0.0075382293595515,0.0076186834816481495,-0.017721057778313596
2014-12-12,8224.099609375,-0.0083309534630779,0.007748372623558607,-0.01802271472239732
2014-12-15,8219.599609375,-0.0005473221143822,0.007942202756187684,-0.018473563610892554
2014-12-16,8067.60009765625,-0.0186654461743745,0.007633949590095966,-0.01775656674656322
2014-12-17,8029.7998046875,-0.0046964556608114,0.009414890498452054,-0.021899035299399478
2014-12-18,8159.2998046875,0.0159987603204074,0.009142576570553437,-0.021265633103107296
2014-12-19,8225.2001953125,0.0080442791656528,0.009871193101455568,-0.022960395153985652
2014-12-22,8324.0,0.0119402723205388,0.00966436732109667,-0.022479318388870854
2014-12-23,8267.0,-0.0068712222608494,0.009816638130835728,-0.022833500292323904
2014-12-24,8174.10009765625,-0.0113010553438477,0.009647694528207284,-0.022440537472610142
2014-12-26,8200.7001953125,0.0032489093702821,0.009909691185967011,-0.023049941698559267
2014-12-29,8246.2998046875,0.0055450509168578,0.009477890631004291,-0.022045573607715984
2014-12-30,8248.25,0.0002364654197514,0.009159974128341505,-0.02130609982252234
2014-12-31,8282.7001953125,0.004167969146088,0.008753678138531774,-0.020361055350224908
2015-01-02,8395.4501953125,0.0135208899126345,0.008435844836489575,-0.01962177508967475
2015-01-05,8378.400390625,-0.0020329035926431,0.008948598461395575,-0.020814440021206106
2015-01-06,8127.35009765625,-0.0304220829180295,0.008598984528129105,-0.0200012380124283
2015-01-07,8102.10009765625,-0.0031116297926513,0.012538443717269622,-0.02916442008636914
2015-01-08,8234.599609375,0.0162214424605465,0.011962123711075499,-0.02782389975196161
2015-01-09,8284.5,0.0060415571776879,0.012283854746352386,-0.02857224614001565
2015-01-12,8323.0,0.0046364677367432,0.011771517586557412,-0.02738054990633254
2015-01-13,8299.400390625,-0.002839496664365,0.011245548733258979,-0.026157146353560385
2015-01-14,8277.5498046875,-0.0026362628028638,0.01075191027685251,-0.025008943303958937
2015-01-15,8494.150390625,0.0258307299503242,0.010287410854530263,-0.02392851764763739
2015-01-16,8513.7998046875,0.002310616221134,0.01238610049271148,-0.028810069746046902
2015-01-19,8550.7001953125,0.0043248203159316,0.0117690524018338,-0.02737481588666542
2015-01-20,8695.599609375,0.016803931894622,0.011233946038234563,-0.026130158484933594
2015-01-21,8729.5,0.0038909887639506,0.01172918445012225,-0.027282083030984356
2015-01-22,8761.400390625,0.0036476596725423,0.011185174461008496,-0.026016715796305764
2015-01-23,8835.599609375,0.0084332168549455,0.01067284530176072,-0.024825038171895436
2015-01-27,8910.5,0.0084413856608369,0.010418746591818713,-0.024234004572570328
2015-01-28,8914.2998046875,0.000426350341849,0.010188412183197784,-0.023698246738118045
2015-01-29,8952.349609375,0.0042593170470792,0.00970956546917432,-0.02258444928129947
2015-01-30,8808.900390625,-0.0161534056387028,0.009321410112812198,-0.021681599922401172
2015-02-02,8797.400390625,-0.0013063506955069,0.010278450138943579,-0.023907675023182764
2015-02-03,8756.5498046875,-0.0046542982322204,0.009813823597770147,-0.02282695368841336
2015-02-04,8723.7001953125,-0.0037584872121479,0.009505494593370238,-0.022109780424179173
2015-02-05,8711.7001953125,-0.0013765100457609,0.009178291976298601,-0.021348707136870548
2015-02-06,8661.0498046875,-0.0058310324086079,0.008794055821552576,-0.020454973840931295
2015-02-09,8526.349609375,-0.0156746171972853,0.008649594641024995,-0.02011895713502414
2015-02-10,8565.5498046875,0.0045869991503771,0.009667441513989026,-0.022486468961538473
2015-02-11,8627.400390625,0.0071949086167784,0.009294119760300494,-0.02161812256245895
2015-02-12,8711.5498046875,0.0097064786272237,0.009084163650262236,-0.02112976465050996
2015-02-13,8805.5,0.0107268172689105,0.00908907314401589,-0.021141184132980963
2015-02-16,8809.349609375,0.0004370868354434,0.009189599772863075,-0.021375009071679513
2015-02-18,8869.099609375,0.0067596684272623,0.008780194528361476,-0.020422732472968795
2015-02-19,8895.2998046875,0.0029497438893496,0.008589761063637357,-0.019979784234020494
2015-02-20,8833.599609375,-0.0069604370777794,0.008247867799601745,-0.01918454050187366
2015-02-23,8754.9501953125,-0.0089433113192368,0.008248969280372916,-0.019187102546147403
2015-02-24,8762.099609375,0.0008162806567537,0.008440949208758848,-0.019633647859573083
2015-02-25,8767.25,0.000587630561085,0.008084588090796487,-0.018804751899192628
2015-02-26,8683.849609375,-0.0095582544879628,0.007754816991478587,-0.018037704322179195
2015-02-27,8844.599609375,0.0183421253958649,0.008084792564509544,-0.018805227505049198
2015-03-02,8956.75,0.0126003788387932,0.009396181039332858,-0.021855517097488227
2015-03-03,8996.25,0.0044003858673006,0.009654754502306274,-0.022456958972364396
2015-03-04,8922.650390625,-0.0082147923882021,0.009275626845074266,-0.021575108041642744
2015-03-05,8937.75,0.0016908482052135,0.009271860010010229,-0.021566346383283794
2015-03-09,8756.75,-0.0204590481140191,0.008859836608618766,-0.02060797995164725
2015-03-10,8712.0498046875,-0.0051177291370559,0.010643889080884818,-0.024757686002138086
2015-03-11,8699.9501953125,-0.0013898014383852,0.010291487924314105,-0.023938000911954607
2015-03-12,8776.0,0.0087034220055012,0.009827632378276462,-0.022859072911871052
2015-03-13,8647.75,-0.0147215514720097,0.009672194883340764,-0.022497525298650616
2015-03-16,8633.150390625,-0.0016896819631506,0.010358300404937076,-0.02409340674188364
2015-03-17,8723.2998046875,0.010388094769848,0.009896302493673494,-0.023018799600284547
2015-03-18,8685.900390625,-0.0042965180681336,0.009871660608810123,-0.022961482576092346
2015-03-19,8634.650390625,-0.0059178429387673,0.00954033687355438,-0.02219082356788749
2015-03-20,8570.900390625,-0.007410433126336,0.009331088703308258,-0.02170411232389501
2015-03-23,8550.900390625,-0.0023362039252688,0.009252613977734673,-0.02152158011221085
2015-03-24,8542.9501953125,-0.0009301819792756,0.008889431124271,-0.020676816795054346
2015-03-25,8530.7998046875,-0.0014232834235154,0.008517085339601155,-0.01981074049991229
2015-03-26,8342.150390625,-0.0223620971083219,0.008183341357046925,-0.019034451996491147
2015-03-27,8341.400390625,-8.990891811211022e-05,0.010526726966389066,-0.024485166923820967
2015-03-30,8492.2998046875,0.017928732765285,0.010027907349393914,-0.023324912494690243
2015-03-31,8491.0,-0.0001530685679444,0.010872963262056582,-0.025290512547543612
2015-04-01,8586.25,0.0111553075287278,0.010351217868285802,-0.024076932761632776
2015-04-06,8659.900390625,0.0085411337249402,0.010345392973042744,-0.024063384055297423
2015-04-07,8660.2998046875,4.6121183134830896e-05,0.010128764524550533,-0.023559506284104543
2015-04-08,8714.400390625,0.0062275331572998,0.009656101607491568,-0.02246009233902539
2015-04-09,8778.2998046875,0.0073058701712128,0.009357703421111184,-0.021766018157504615
2015-04-10,8780.349609375,0.0002334809071557,0.009149085636081144,-0.021280773189524742
2015-04-13,8834.0,0.0060916874846368,0.008743581217491542,-0.020337569911885327
2015-04-16,8706.7001953125,-0.0145150465251854,0.008516311954625842,-0.01980894160645971
2015-04-17,8606.0,-0.0116332322327412,0.009383249538635981,-0.021825438426867294
2015-04-20,8448.099609375,-0.0185181166395568,0.00972019665347786,-0.022609177415989504
2015-04-21,8377.75,-0.0083621357545242,0.010966229933087171,-0.02550745082436076
2015-04-22,8429.7001953125,0.0061818253391529,0.010797880891477225,-0.025115870953576026
2015-04-23,8398.2998046875,-0.0037319262025762,0.010404554325467214,-0.02420099336103674
2015-04-24,8305.25,-0.0111414361987288,0.010005522040643639,-0.023272844266537106
2015-04-27,8213.7998046875,-0.0110722021738192,0.01020259721527786,-0.023731241122736304
2015-04-28,8285.599609375,0.0087033783611285,0.010367123672346927,-0.024113929661878954
2015-04-29,8239.75,-0.0055490174921902,0.01015990256178361,-0.023631933358708675
2015-04-30,8181.5,-0.0070944957684806,0.009872294072933224,-0.02296295601364268
2015-05-04,8331.9501953125,0.0182220379751438,0.009714430270995283,-0.02259576481033503
2015-05-05,8324.7998046875,-0.0008585577695799,0.010660912821694384,-0.02479728322326114
2015-05-06,8097.0,-0.0277453653883998,0.010161939028219758,-0.02363667017963916
2015-05-07,8057.2998046875,-0.0049151341398104,0.012983478089537101,-0.0301995700362633
2015-05-08,8191.5,0.0165185427140141,0.01244079285788303,-0.02893728418743593
2015-05-11,8325.25,0.0161960341674642,0.012732257781393775,-0.02961523159952192
2015-05-12,8126.9501953125,-0.0241073419925435,0.012950107324134309,-0.030121949635936403
2015-05-13,8235.4501953125,0.0132623072083406,0.01442019124487808,-0.03354136483558642
2015-05-14,8224.2001953125,-0.0013669794296785,0.014174314894079642,-0.032969456443629246
2015-05-15,8262.349609375,0.0046279521918878,0.013450266241049082,-0.031285319276680164
