Date,Close,Log_Returns
2014-07-28,7748.7001953125,-0.005373537086780802
2014-07-30,7791.39990234375,0.005495436222823544
2014-07-31,7721.2998046875,-0.009037830441044684
2014-08-01,7602.60009765625,-0.015492411451246685
2014-08-04,7683.64990234375,0.010604375070275692
2014-08-05,7746.5498046875,0.00815287578222499
2014-08-06,7672.0498046875,-0.009663728440738909
2014-08-07,7649.25,-0.0029762254910542657
2014-08-08,7568.5498046875,-0.010606126094877983
2014-08-11,7625.9501953125,0.007555452786540585
2014-08-12,7727.0498046875,0.013170203962401476
2014-08-13,7739.5498046875,0.0016163866702790495
2014-08-14,7791.7001953125,0.0067155684981506794
2014-08-18,7874.25,0.010538852441929612
2014-08-19,7897.5,0.0029483116130798108
2014-08-20,7875.2998046875,-0.0028149992705591483
2014-08-21,7891.10009765625,0.0020043000756105184
2014-08-22,7913.2001953125,0.0027967213545059197
2014-08-25,7906.2998046875,-0.0008723905385931191
2014-08-26,7904.75,-0.0001960407071773607
2014-08-27,7936.0498046875,0.0039518011472649325
2014-08-28,7954.35009765625,0.002303315356676902
2014-09-01,8027.7001953125,0.009179124246061186
2014-09-02,8083.0498046875,0.0068711670335596
2014-09-03,8114.60009765625,0.0038956679592612917
2014-09-04,8095.9501953125,-0.0023009595892866165
2014-09-05,8086.85009765625,-0.0011246630312066596
2014-09-08,8173.89990234375,0.010706841477298593
2014-09-09,8152.9501953125,-0.002566290301383355
2014-09-10,8094.10009765625,-0.007244435632928195
2014-09-11,8085.7001953125,-0.0010383197500981691
2014-09-12,8105.5,0.0024457500763813006
2014-09-15,8042.0,-0.00786503512440859
2014-09-16,7932.89990234375,-0.013659152116613792
2014-09-17,7975.5,0.005355686271897236
2014-09-18,8114.75,0.01730905071438062
2014-09-19,8121.4501953125,0.0008253403644006908
2014-09-22,8146.2998046875,0.003055078754324302
2014-09-23,8017.5498046875,-0.01593094790039912
2014-09-24,8002.39990234375,-0.0018913800776086584
2014-09-25,7911.85009765625,-0.011379836545715916
2014-09-26,7968.85009765625,0.007178555614569579
2014-09-29,7958.89990234375,-0.0012494164721180694
2014-09-30,7964.7998046875,0.0007410215869771875
2014-10-01,7945.5498046875,-0.0024198097296141007
2014-10-07,7852.39990234375,-0.01179279382430551
2014-10-08,7842.7001953125,-0.001236017381957707
2014-10-09,7960.5498046875,0.014914880678345798
2014-10-10,7859.9501953125,-0.012717798464841716
2014-10-13,7884.25,0.0030868286329098203
2014-10-14,7864.0,-0.0025717157348472356
2014-10-16,7748.2001953125,-0.01483479931274002
2014-10-17,7779.7001953125,0.004057218608794233
2014-10-20,7879.39990234375,0.01273394430406019
2014-10-21,7927.75,0.006117516281268019
2014-10-22,7995.89990234375,0.008559635367284744
2014-10-27,7991.7001953125,-0.0005253705499506886
2014-10-28,8027.60009765625,0.004482088703870871
2014-10-29,8090.4501953125,0.007798761644535693
2014-10-30,8169.2001953125,0.009686630877276963
2014-10-31,8322.2001953125,0.01855565765600878
2014-11-03,8324.150390625,0.00023430905306898972
2014-11-05,8338.2998046875,0.0016983597607461473
2014-11-07,8337.0,-0.0001558958106129228
2014-11-10,8344.25,0.0008692394702429653
2014-11-11,8362.650390625,0.0022027303251594033
2014-11-12,8383.2998046875,0.0024661992049072835
2014-11-13,8357.849609375,-0.0030404381788521184
2014-11-14,8389.900390625,0.00382747776597414
2014-11-17,8430.75,0.004857088011971049
2014-11-18,8425.900390625,-0.0005753942089820699
2014-11-19,8382.2998046875,-0.005188025276412326
2014-11-20,8401.900390625,0.002335600698223698
2014-11-21,8477.349609375,0.008939937646133834
2014-11-24,8530.150390625,0.006209137249718906
2014-11-25,8463.099609375,-0.007891501533809672
2014-11-26,8475.75,0.0014936543234813655
2014-11-27,8494.2001953125,0.002174455713767457
2014-11-28,8588.25,0.011011389339421218
2014-12-01,8555.900390625,-0.0037738408764703764
2014-12-02,8524.7001953125,-0.0036532942570473856
2014-12-03,8537.650390625,0.0015179851960037325
2014-12-04,8564.400390625,0.003128282351293758
2014-12-05,8538.2998046875,-0.003052220515157543
2014-12-08,8438.25,-0.01178696074088962
2014-12-09,8340.7001953125,-0.01162777201814715
2014-12-10,8355.650390625,0.001790834377979736
2014-12-11,8292.900390625,-0.0075382293595515236
2014-12-12,8224.099609375,-0.008330953463077941
2014-12-15,8219.599609375,-0.0005473221143822177
2014-12-16,8067.60009765625,-0.01866544617437457
2014-12-17,8029.7998046875,-0.004696455660811477
2014-12-18,8159.2998046875,0.015998760320407486
2014-12-19,8225.2001953125,0.008044279165652847
2014-12-22,8324.0,0.01194027232053888
2014-12-23,8267.0,-0.006871222260849433
2014-12-24,8174.10009765625,-0.0113010553438477
2014-12-26,8200.7001953125,0.003248909370282162
2014-12-29,8246.2998046875,0.005545050916857839
2014-12-30,8248.25,0.00023646541975141835
2014-12-31,8282.7001953125,0.004167969146088031
2015-01-02,8395.4501953125,0.013520889912634575
2015-01-05,8378.400390625,-0.0020329035926431203
2015-01-06,8127.35009765625,-0.030422082918029548
2015-01-07,8102.10009765625,-0.0031116297926513815
2015-01-08,8234.599609375,0.01622144246054657
2015-01-09,8284.5,0.006041557177687999
2015-01-12,8323.0,0.004636467736743234
2015-01-13,8299.400390625,-0.0028394966643650508
2015-01-14,8277.5498046875,-0.0026362628028638235
2015-01-15,8494.150390625,0.025830729950324278
2015-01-16,8513.7998046875,0.0023106162211340322
2015-01-19,8550.7001953125,0.004324820315931695
2015-01-20,8695.599609375,0.01680393189462208
2015-01-21,8729.5,0.003890988763950604
2015-01-22,8761.400390625,0.003647659672542357
2015-01-23,8835.599609375,0.008433216854945564
2015-01-27,8910.5,0.008441385660836975
2015-01-28,8914.2998046875,0.0004263503418490414
2015-01-29,8952.349609375,0.0042593170470792705
2015-01-30,8808.900390625,-0.016153405638702815
2015-02-02,8797.400390625,-0.0013063506955069547
2015-02-03,8756.5498046875,-0.004654298232220474
2015-02-04,8723.7001953125,-0.0037584872121479928
2015-02-05,8711.7001953125,-0.0013765100457609084
2015-02-06,8661.0498046875,-0.005831032408607971
2015-02-09,8526.349609375,-0.015674617197285398
2015-02-10,8565.5498046875,0.004586999150377187
2015-02-11,8627.400390625,0.007194908616778425
2015-02-12,8711.5498046875,0.009706478627223793
2015-02-13,8805.5,0.010726817268910518
2015-02-16,8809.349609375,0.0004370868354434235
2015-02-18,8869.099609375,0.006759668427262326
2015-02-19,8895.2998046875,0.0029497438893496893
2015-02-20,8833.599609375,-0.006960437077779418
2015-02-23,8754.9501953125,-0.008943311319236858
2015-02-24,8762.099609375,0.0008162806567537197
2015-02-25,8767.25,0.0005876305610850604
2015-02-26,8683.849609375,-0.009558254487962844
2015-02-27,8844.599609375,0.018342125395864908
2015-03-02,8956.75,0.012600378838793266
2015-03-03,8996.25,0.00440038586730066
2015-03-04,8922.650390625,-0.008214792388202198
2015-03-05,8937.75,0.0016908482052135402
2015-03-09,8756.75,-0.02045904811401918
2015-03-10,8712.0498046875,-0.005117729137055929
2015-03-11,8699.9501953125,-0.00138980143838521
2015-03-12,8776.0,0.00870342200550124
2015-03-13,8647.75,-0.014721551472009752
2015-03-16,8633.150390625,-0.0016896819631506011
2015-03-17,8723.2998046875,0.01038809476984804
2015-03-18,8685.900390625,-0.0042965180681336585
2015-03-19,8634.650390625,-0.005917842938767325
2015-03-20,8570.900390625,-0.0074104331263360745
2015-03-23,8550.900390625,-0.002336203925268819
2015-03-24,8542.9501953125,-0.0009301819792756467
2015-03-25,8530.7998046875,-0.0014232834235154116
2015-03-26,8342.150390625,-0.022362097108321904
2015-03-27,8341.400390625,-8.990891811211022e-05
2015-03-30,8492.2998046875,0.017928732765285012
2015-03-31,8491.0,-0.00015306856794447524
2015-04-01,8586.25,0.011155307528727893
2015-04-06,8659.900390625,0.008541133724940244
2015-04-07,8660.2998046875,4.6121183134830896e-05
2015-04-08,8714.400390625,0.006227533157299894
2015-04-09,8778.2998046875,0.007305870171212896
2015-04-10,8780.349609375,0.00023348090715570997
2015-04-13,8834.0,0.0060916874846368065
2015-04-16,8706.7001953125,-0.014515046525185486
2015-04-17,8606.0,-0.011633232232741262
2015-04-20,8448.099609375,-0.01851811663955681
2015-04-21,8377.75,-0.008362135754524264
2015-04-22,8429.7001953125,0.006181825339152998
2015-04-23,8398.2998046875,-0.003731926202576211
2015-04-24,8305.25,-0.011141436198728826
2015-04-27,8213.7998046875,-0.011072202173819238
2015-04-28,8285.599609375,0.008703378361128562
2015-04-29,8239.75,-0.0055490174921902485
2015-04-30,8181.5,-0.007094495768480639
2015-05-04,8331.9501953125,0.018222037975143816
2015-05-05,8324.7998046875,-0.0008585577695799613
2015-05-06,8097.0,-0.027745365388399824
2015-05-07,8057.2998046875,-0.004915134139810429
2015-05-08,8191.5,0.01651854271401412
2015-05-11,8325.25,0.016196034167464263
2015-05-12,8126.9501953125,-0.024107341992543527
2015-05-13,8235.4501953125,0.013262307208340643
2015-05-14,8224.2001953125,-0.0013669794296785854
2015-05-15,8262.349609375,0.004627952191887896
2015-05-18,8373.650390625,0.013380913913783618
2015-05-19,8365.650390625,-0.0009558345015271625
2015-05-20,8423.25,0.006861656693210339
2015-05-21,8421.0,-0.0002671534812630433
2015-05-22,8458.9501953125,0.004496489481834225
2015-05-25,8370.25,-0.010541322896106728
2015-05-26,8339.349609375,-0.003698523791285403
2015-05-27,8334.599609375,-0.0005697510609127147
2015-05-28,8319.0,-0.0018734224796336696
2015-05-29,8433.650390625,0.01368764678319723
2015-06-01,8433.400390625,-2.9643593685729908e-05
2015-06-02,8236.4501953125,-0.02363060893126965
2015-06-03,8135.10009765625,-0.012381404397236432
2015-06-04,8130.64990234375,-0.0005471860103022912
2015-06-05,8114.7001953125,-0.001963603376990351
2015-06-08,8044.14990234375,-0.008732148739867544
2015-06-09,8022.39990234375,-0.0027074902267056862
2015-06-10,8124.4501953125,0.012640440848079765
2015-06-11,7965.35009765625,-0.019777160752925255
2015-06-12,7982.89990234375,0.0022008448289133065
2015-06-15,8013.89990234375,0.0038757800540692557
2015-06-16,8047.2998046875,0.0041590853857635356
2015-06-17,8091.5498046875,0.005483675969067097
2015-06-18,8174.60009765625,0.010211514727058937
2015-06-19,8224.9501953125,0.006140443483030782
2015-06-22,8353.099609375,0.015460439332762258
2015-06-23,8381.5498046875,0.003400157603319678
2015-06-24,8360.849609375,-0.0024727884395158908
2015-06-25,8398.0,0.004433532413488122
2015-06-26,8381.099609375,-0.0020144580738723343
2015-06-29,8318.400390625,-0.007509148581665224
2015-06-30,8368.5,0.006004681365091595
2015-07-01,8453.0498046875,0.010052642911917523
2015-07-02,8444.900390625,-0.000964544764320111
2015-07-03,8484.900390625,0.004725404031422576
2015-07-06,8522.150390625,0.004380543110671768
2015-07-07,8510.7998046875,-0.001332779992604704
2015-07-08,8363.0498046875,-0.017512752525573723
2015-07-09,8328.5498046875,-0.004133821795005965
2015-07-10,8360.5498046875,0.0038348430969963264
2015-07-13,8459.650390625,0.011783656733947193
2015-07-14,8454.099609375,-0.000656363189627265
2015-07-15,8523.7998046875,0.008210743295109776
2015-07-16,8608.0498046875,0.009835561378738018
2015-07-17,8609.849609375,0.00020906205231804127
2015-07-20,8603.4501953125,-0.0007435430080160121
2015-07-21,8529.4501953125,-0.008638404295993872
2015-07-22,8633.5,0.012125080858812433
2015-07-23,8589.7998046875,-0.005074554770036643
2015-07-24,8521.5498046875,-0.00797720384261551
2015-07-27,8361.0,-0.019020189089775028
2015-07-28,8337.0,-0.002874597739444469
2015-07-29,8375.0498046875,0.0045535850933296085
2015-07-30,8421.7998046875,0.005566534416230723
2015-07-31,8532.849609375,0.013099815871268341
2015-08-03,8543.0498046875,0.0011946892258352072
2015-08-04,8516.900390625,-0.0030655933038692055
2015-08-05,8567.9501953125,0.005976049525257857
2015-08-06,8588.650390625,0.0024130893825477714
2015-08-07,8564.599609375,-0.0028042262557410207
2015-08-10,8525.599609375,-0.004564027276617137
2015-08-11,8462.349609375,-0.00744648944425946
2015-08-12,8349.4501953125,-0.013431174840318333
2015-08-13,8355.849609375,0.0007661537895581861
2015-08-14,8518.5498046875,0.01928427002460754
2015-08-17,8477.2998046875,-0.004854135797220708
2015-08-18,8466.5498046875,-0.001268897173926015
2015-08-19,8495.150390625,0.00337237573051901
2015-08-20,8372.75,-0.014513073495647132
2015-08-21,8299.9501953125,-0.008732870680242016
2015-08-24,7809.0,-0.0609725995392517
2015-08-25,7880.7001953125,0.009139842514835898
2015-08-26,7791.85009765625,-0.011338429020653107
2015-08-27,7948.9501953125,0.019961540867943228
2015-08-28,8001.9501953125,0.006645417343079588
2015-08-31,7971.2998046875,-0.0038377197180878234
2015-09-01,7785.85009765625,-0.02353957047024599
2015-09-02,7717.0,-0.008882308721944062
2015-09-03,7823.0,0.01364242522747763
2015-09-04,7655.0498046875,-0.021702577450189775
2015-09-07,7558.7998046875,-0.012653113658095735
2015-09-08,7688.25,0.016980767754825463
2015-09-09,7818.60009765625,0.016812333537542277
2015-09-10,7788.10009765625,-0.003908582653268309
2015-09-11,7789.2998046875,0.00015403174356981987
2015-09-14,7872.25,0.010592945398427487
2015-09-15,7829.10009765625,-0.00549634403468119
2015-09-16,7899.14990234375,0.008907573043561995
2015-09-18,7981.89990234375,0.010421319740291772
2015-09-21,7977.10009765625,-0.0006015169913181517
2015-09-22,7812.0,-0.020913936119176794
2015-09-23,7845.9501953125,0.004336486972064778
2015-09-24,7868.5,0.0028699470722847766
2015-09-28,7795.7001953125,-0.009295122372462671
2015-09-29,7843.2998046875,0.006087314580231289
2015-09-30,7948.89990234375,0.01337390276102144
2015-10-01,7950.89990234375,0.0002515754959328041
2015-10-05,8119.2998046875,0.02095880198216427
2015-10-06,8152.89990234375,0.004129760698013392
2015-10-07,8177.39990234375,0.003000559533489925
2015-10-08,8129.35009765625,-0.00589325816039762
2015-10-09,8189.7001953125,0.007396309429230271
2015-10-12,8143.60009765625,-0.005644936325841478
2015-10-13,8131.7001953125,-0.0014623268695636497
2015-10-14,8107.89990234375,-0.002931144839264699
2015-10-15,8179.5,0.008792141080753622
2015-10-16,8238.150390625,0.007144827515608405
2015-10-19,8275.0498046875,0.00446908837067067
2015-10-20,8261.650390625,-0.0016205672034621203
2015-10-21,8251.7001953125,-0.0012051093404612868
2015-10-23,8295.4501953125,0.005287931868963474
2015-10-26,8260.5498046875,-0.004216047634858218
2015-10-27,8232.900390625,-0.003352778179937369
2015-10-28,8171.2001953125,-0.007522568634822207
2015-10-29,8111.75,-0.0073021729802976425
2015-10-30,8065.7998046875,-0.005680751342262694
2015-11-02,8050.7998046875,-0.0018614353765358403
2015-11-03,8060.7001953125,0.0012289844981697455
2015-11-04,8040.2001953125,-0.0025464428174963505
2015-11-05,7955.4501953125,-0.010596729858654794
2015-11-06,7954.2998046875,-0.00014461454479229208
2015-11-09,7915.2001953125,-0.004927652224989373
2015-11-10,7783.35009765625,-0.016798136847989233
2015-11-13,7762.25,-0.0027146086971354118
2015-11-16,7806.60009765625,0.005697301642988936
2015-11-17,7837.5498046875,0.0039567183391247835
2015-11-18,7731.7998046875,-0.013584591382027576
2015-11-19,7842.75,0.014247868942778304
2015-11-20,7856.5498046875,0.0017580157603643014
2015-11-23,7849.25,-0.0009295680963622142
2015-11-24,7831.60009765625,-0.0022511419581774496
2015-11-26,7883.7998046875,0.006643152490718722
2015-11-27,7942.7001953125,0.007443296061827621
2015-11-30,7935.25,-0.000938432954834984
2015-12-01,7954.89990234375,0.0024732192560477395
2015-12-02,7931.35009765625,-0.0029648056574549755
2015-12-03,7864.14990234375,-0.008508828559286395
2015-12-04,7781.89990234375,-0.010513932743920033
2015-12-07,7765.39990234375,-0.0021225558652615325
2015-12-08,7701.7001953125,-0.008236846826399094
2015-12-09,7612.5,-0.011649476035916928
2015-12-10,7683.2998046875,0.009257483913935133
2015-12-11,7610.4501953125,-0.009526788440796045
2015-12-14,7650.0498046875,0.0051898297247641055
2015-12-15,7700.89990234375,0.006625034231155874
2015-12-16,7750.89990234375,0.006471760590641962
2015-12-17,7844.35009765625,0.011984586823973591
2015-12-18,7761.9501953125,-0.010559923429662535
2015-12-21,7834.4501953125,0.009297083993681328
2015-12-22,7786.10009765625,-0.006190595230165718
2015-12-23,7865.9501953125,0.010203237135106905
2015-12-24,7861.0498046875,-0.0006231818889286995
2015-12-28,7925.14990234375,0.008121074246974173
2015-12-29,7928.9501953125,0.0004794082310730862
2015-12-30,7896.25,-0.004132679706995248
2015-12-31,7946.35009765625,0.006324752800432643
2016-01-04,7791.2998046875,-0.019705014523420224
2016-01-05,7784.64990234375,-0.0008538680302466864
2016-01-06,7741.0,-0.005622955254962513
2016-01-07,7568.2998046875,-0.022562432473354942
2016-01-08,7601.35009765625,0.004357430194614917
2016-01-11,7563.85009765625,-0.00494554321070581
2016-01-12,7510.2998046875,-0.007104947023205757
2016-01-13,7562.39990234375,0.00691320150571891
2016-01-14,7536.7998046875,-0.0033909243778356985
2016-01-15,7437.7998046875,-0.013222582904531205
2016-01-18,7351.0,-0.01173872154132596
2016-01-19,7435.10009765625,0.011375684463334866
2016-01-20,7309.2998046875,-0.017064559633827973
2016-01-21,7276.7998046875,-0.004456304927870771
2016-01-22,7422.4501953125,0.019818039378412727
2016-01-25,7436.14990234375,0.0018440109866640082
2016-01-27,7437.75,0.00021515509354344282
2016-01-28,7424.64990234375,-0.0017628513745914778
2016-01-29,7563.5498046875,0.018535098493895702
2016-02-01,7555.9501953125,-0.001005272663116682
2016-02-02,7455.5498046875,-0.013376662920665904
2016-02-03,7361.7998046875,-0.012654253761286621
2016-02-04,7404.0,0.00571595318480905
2016-02-05,7489.10009765625,0.011428248424226505
2016-02-08,7387.25,-0.013693101923425259
2016-02-09,7298.2001953125,-0.012127772043135017
2016-02-10,7215.7001953125,-0.011368534484495037
2016-02-11,6976.35009765625,-0.03373336331978199
2016-02-12,6980.9501953125,0.0006591672782349067
2016-02-15,7162.9501953125,0.02573689591661371
2016-02-16,7048.25,-0.01614257549907488
2016-02-17,7108.4501953125,0.008504885651830765
2016-02-18,7191.75,0.011650291007518507
2016-02-19,7210.75,0.002638432358562314
2016-02-22,7234.5498046875,0.0032951654232690796
2016-02-23,7109.5498046875,-0.017429210300505937
2016-02-24,7018.7001953125,-0.0128608796700014
2016-02-25,6970.60009765625,-0.006876725240095017
2016-02-26,7029.75,0.008449825021575584
2016-02-29,6987.0498046875,-0.006092735574228962
2016-03-01,7222.2998046875,0.03311502695088197
2016-03-02,7368.85009765625,0.02008823459754814
2016-03-03,7475.60009765625,0.014382727390574045
2016-03-04,7485.35009765625,0.0013033933343828406
2016-03-08,7485.2998046875,-6.718875810813698e-06
2016-03-09,7531.7998046875,0.006192960002448895
2016-03-10,7486.14990234375,-0.006079397498643517
2016-03-11,7510.2001953125,0.0032074889464729544
2016-03-14,7538.75,0.0037942631968658764
2016-03-15,7460.60009765625,-0.010420532757604035
2016-03-16,7498.75,0.005100486959710426
2016-03-17,7512.5498046875,0.0018385894298917032
2016-03-18,7604.35009765625,0.012145535400108631
2016-03-21,7704.25,0.013051659829120443
2016-03-22,7714.89990234375,0.0013813866658977931
2016-03-23,7716.5,0.000207382048564695
2016-03-28,7615.10009765625,-0.013227762297457975
2016-03-29,7597.0,-0.0023796985402065656
2016-03-30,7735.2001953125,0.018027932915947852
2016-03-31,7738.39990234375,0.0004135698294723892
2016-04-01,7713.0498046875,-0.0032812610960895605
2016-04-04,7758.7998046875,0.005913983718554631
2016-04-05,7603.2001953125,-0.020258420894693874
2016-04-06,7614.35009765625,0.0014654006885952725
2016-04-07,7546.4501953125,-0.008957357794121351
2016-04-08,7555.2001953125,0.001158813871706803
2016-04-11,7671.39990234375,0.015263021567415073
2016-04-12,7708.9501953125,0.0048829015384887434
2016-04-13,7850.4501953125,0.018188863004861715
2016-04-18,7914.7001953125,0.008150934704248517
2016-04-20,7914.75,6.292661701482301e-06
2016-04-21,7912.0498046875,-0.00034121810751646184
2016-04-22,7899.2998046875,-0.0016127659027939515
2016-04-25,7855.0498046875,-0.005617511031739854
2016-04-26,7962.64990234375,0.013605234565983467
2016-04-27,7979.89990234375,0.002164021055994669
2016-04-28,7847.25,-0.016762715869970777
2016-04-29,7849.7998046875,0.0003248769344116223
2016-05-02,7805.89990234375,-0.005608183374211703
2016-05-03,7747.0,-0.007574173857563739
2016-05-04,7706.5498046875,-0.005235080380291306
2016-05-05,7735.5,0.003749531907512104
2016-05-06,7733.4501953125,-0.00026502182418547155
2016-05-09,7866.0498046875,0.017000904277695215
2016-05-10,7887.7998046875,0.0027612316174809364
2016-05-11,7848.85009765625,-0.004950200558543867
2016-05-12,7900.39990234375,0.006546342052207653
2016-05-13,7814.89990234375,-0.010881223351540733
2016-05-16,7860.75,0.005849866346159204
2016-05-17,7890.75,0.0038091656381104887
2016-05-18,7870.14990234375,-0.002614077814670393
2016-05-19,7783.39990234375,-0.011083861385826453
2016-05-20,7749.7001953125,-0.004339090032687426
2016-05-23,7731.0498046875,-0.0024094956185153732
2016-05-24,7748.85009765625,0.0022997953380331686
2016-05-25,7934.89990234375,0.023726281336622208
2016-05-26,8069.64990234375,0.016839359534278495
